University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Outcome,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
Queens University,queenSU,Art History (ARTH),Art and Feminisms,3.00,,,,,,,,"An investigation of the connections between art, art history and intersectional feminisms. Students will be introduced to a number of the key issues and critical frameworks that have informed diverse feminist approaches to art, art history and art criticism.
LEARNING HOURS 120 (36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Gender and Modernism,3.00,,,,,,,,"A study of gender in relation to modern visual culture from the mid-nineteenth to the mid-twentieth centuries using theoretical frameworks drawn from feminist art history and gender studies. Topics to be studied include fashion and modernity, consumer culture, gendered and transgendered artistic identities, and the gendering of Modernism.
LEARNING HOURS 120 (36L;84P)
RECOMMENDATION ARTH 226/3.0 and ARTH 228/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Quattrocento Painting,3.00,,,,,,,,"An examination of selected topics in 15th-century Italian Renaissance painting.
LEARNING HOURS 126 (24L;12G;90P)
RECOMMENDATION ARTH 214/3.0 and ARTH 215/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Art in the Age of the Internet,3.00,,,,,,,,"This course examines the impact of networked and digital technologies on the production, display and reception of global contemporary art. From artists' experiments with computers in the late 1960s to the post-internet and algorithmic art of the 21st century, students will be introduced to key practices, technologies, theories and debates.
LEARNING HOURS 120 (18L;18G;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),"European Art, 1789-1859: Revolution to Evolution",3.00,,,,,,,,"A study of European art and sculpture of the early nineteenth century in its political, social and scientific contexts. Topics may include revolutionary painting and caricature, national romanticism, orientalism and empire, realism and popular culture, universal exhibitions, and the interplay of art and modern science.
LEARNING HOURS 120 (36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Impressionism and Post-Impressionism,3.00,,,,,,,,"An investigation into the sources of impressionism, its diffusion in Europe, reactions to impressionism and alternate traditions up to 1900.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),"French Art and Its Reception, 1855-1912",3.00,,,,,,,,"A study of late nineteenth- and early twentieth-century French art in its changing institutional, social and art historical contexts. Topics may include the institutions of exhibiting and artistic training, the art market, modernity, the new Paris, impressionism and sensation, the decorative, the cult of the self, primitivism and colonialism. 
LEARNING HOURS 126 (24L;12G;90P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Decoding Dress of the Nineteenth Century,3.00,,,,,,,,"This course explores fashion and its representation in art in the nineteenth century. Through an analysis of objects, paintings, and other media, we will examine how visual culture might inform our interpretation of the material world, and how a study of dress might expose the ""fugitive meanings"" in nineteenth century art.
LEARNING HOURS 120 (24L;12G;12O;72P)
RECOMMENDATION ARTH 226/3.0",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Canadian Art in the Twentieth Century,3.00,,,,,,,,"Selected problems in the development of Canadian painting and sculpture in the modern period.
LEARNING HOURS 126 (24L;12G;90P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Aspects of Contemporary Art in Canada,3.00,,,,,,,,"An examination of a range of historical conditions that have encouraged and challenged the growth of a visual and media arts practice in Canada since the mid-1950s.
LEARNING HOURS 126 (24L;12G;90P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Photography and Society,3.00,,,,,,,,"An introduction to the processes, practices and histories of photography; the changing topics address its interpretation and application since the 1840s.
LEARNING HOURS 126 (24L;12G;90P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Photography in Canada 1839-1939,3.00,,,,,,,,"Through lectures, readings, and research, this course explores the nature, practice, and impact of photography in Canada between 1839 and 1939. By examining how the new medium was used to confirm, complement, and contest older forms of aesthetic expression, written documentation, or visual evidence, it traces the role of photography in Canadian society during this critical period of Canadian nation building.
LEARNING HOURS 126 (24L;12G;90P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Italian Art of the High Renaissance,3.00,,,,,,,,"The sources of High Renaissance art will be examined and special attention will be given to the works of Leonardo, Raphael and Michelangelo, up to about 1520.
LEARNING HOURS 126 (24L;12G;90P)
RECOMMENDATION ARTH 214/3.0 and ARTH 215/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),"Sculpture, Gender, and the Body in the Italian Renaissance",3.00,,,,,,,,"This course will examine the sculptures that filled Italian cities from the fourteenth to the sixteenth centuries, some heroic, others pathetic or erotic. We will explore how sculptors worked with a variety of materials to bring to life effigies of diverse bodies, in relation to Renaissance debates about gender, sex, religion, class, and politics.
LEARNING HOURS 120(36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Mannerism,3.00,,,,,,,,"Painting and sculpture in the period following the High Renaissance will be examined, with emphasis placed on the emergence and meaning of mannerism in Florence and Rome.
LEARNING HOURS 126 (24L;12G;90P)
RECOMMENDATION ARTH 214/3.0 and ARTH 215/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Arts of the Artic,3.00,,,,,,,,"A study of the arts and visual culture of the Indigenous peoples of the northern circumpolar region encompassing Alaska, Canada, and Greenland, with a main focus on Dorset, Thule, and post-1950 Inuit arts. Students will examine the development of modern Inuit art markets, including reception, promotion, and circulation in the south.
LEARNING HOURS 120 (24L;12S;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Propaganda and Visual Culture: From the Altar to the Xbox,3.00,,,,,,,,"This course will examine the ways in which visual culture can function as social,
political or religious propaganda. With reference to examples produced from c.1600 to the present, it will deal with a variety of media and the ways in which developments in technology contribute to the spread of propaganda.
NOTE Only offered online.
LEARNING HOURS 120 (36O;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
Queens University,queenSU,Art History (ARTH),Printmaking in Early Modern Europe,3.00,,,,,,,,"A chronological survey of the history of printmaking in Western Europe from its beginnings in the 15th century to the Industrial Revolution. Topics include the cultural impact of the reproducible image, the development of woodcut, engraving, etching and lithography, and the achievements of printmakers such as Dürer, Goltzius, Callot, Rembrandt, Hogarth and Goya.
LEARNING HOURS 126 (24L;12G;90P)
RECOMMENDATION ARTH 253/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/arth/,https://www.queensu.ca/english/people
